id,data_event,id_event,json_data,flood,latitude,longitude
2419,2007-05-10,3070,NULL,1,40.4342,-95.2382
2420,2007-05-11,3070,NULL,1,40.4342,-95.2382
2421,2007-05-12,3070,NULL,1,40.4342,-95.2382
2422,2007-05-13,3070,NULL,1,40.4342,-95.2382
2423,2007-05-14,3070,NULL,1,40.4342,-95.2382
2424,2007-05-15,3070,NULL,1,40.4342,-95.2382
2425,2007-05-16,3070,NULL,1,40.4342,-95.2382
2426,2007-05-17,3070,NULL,1,40.4342,-95.2382
2427,2007-05-18,3070,NULL,1,40.4342,-95.2382
22729,2007-03-07,3070,NULL,0,40.4342,-95.2382
22730,2007-03-08,3070,NULL,0,40.4342,-95.2382
22731,2007-03-09,3070,NULL,0,40.4342,-95.2382
22732,2007-03-10,3070,NULL,0,40.4342,-95.2382
22733,2007-03-11,3070,NULL,0,40.4342,-95.2382
22734,2007-03-12,3070,NULL,0,40.4342,-95.2382
22735,2007-03-13,3070,NULL,0,40.4342,-95.2382
22736,2007-03-14,3070,NULL,0,40.4342,-95.2382
22737,2007-03-15,3070,NULL,0,40.4342,-95.2382
48593,2007-05-18,3070,NULL,0,40.4342,-95.2382
22738,2007-03-16,3070,NULL,0,40.4342,-95.2382
48594,2007-05-19,3070,NULL,0,40.4342,-95.2382
22739,2007-03-17,3070,NULL,0,40.4342,-95.2382
48595,2007-05-20,3070,NULL,0,40.4342,-95.2382
22740,2007-03-18,3070,NULL,0,40.4342,-95.2382
48596,2007-05-21,3070,NULL,0,40.4342,-95.2382
22741,2007-03-19,3070,NULL,0,40.4342,-95.2382
48597,2007-05-22,3070,NULL,0,40.4342,-95.2382
22742,2007-03-20,3070,NULL,0,40.4342,-95.2382
48598,2007-05-23,3070,NULL,0,40.4342,-95.2382
22743,2007-03-21,3070,NULL,0,40.4342,-95.2382
48599,2007-05-24,3070,NULL,0,40.4342,-95.2382
22744,2007-03-22,3070,NULL,0,40.4342,-95.2382
48600,2007-05-25,3070,NULL,0,40.4342,-95.2382
22745,2007-03-23,3070,NULL,0,40.4342,-95.2382
48601,2007-05-26,3070,NULL,0,40.4342,-95.2382
22746,2007-03-24,3070,NULL,0,40.4342,-95.2382
48602,2007-05-27,3070,NULL,0,40.4342,-95.2382
22747,2007-03-25,3070,NULL,0,40.4342,-95.2382
48603,2007-05-28,3070,NULL,0,40.4342,-95.2382
22748,2007-03-26,3070,NULL,0,40.4342,-95.2382
48604,2007-05-29,3070,NULL,0,40.4342,-95.2382
22749,2007-03-27,3070,NULL,0,40.4342,-95.2382
48605,2007-05-30,3070,NULL,0,40.4342,-95.2382
22750,2007-03-28,3070,NULL,0,40.4342,-95.2382
48606,2007-05-31,3070,NULL,0,40.4342,-95.2382
22751,2007-03-29,3070,NULL,0,40.4342,-95.2382
48607,2007-06-01,3070,NULL,0,40.4342,-95.2382
22752,2007-03-30,3070,NULL,0,40.4342,-95.2382
48608,2007-06-02,3070,NULL,0,40.4342,-95.2382
22753,2007-03-31,3070,NULL,0,40.4342,-95.2382
48609,2007-06-03,3070,NULL,0,40.4342,-95.2382
22754,2007-04-01,3070,NULL,0,40.4342,-95.2382
48610,2007-06-04,3070,NULL,0,40.4342,-95.2382
22755,2007-04-02,3070,NULL,0,40.4342,-95.2382
48611,2007-06-05,3070,NULL,0,40.4342,-95.2382
22756,2007-04-03,3070,NULL,0,40.4342,-95.2382
48612,2007-06-06,3070,NULL,0,40.4342,-95.2382
22757,2007-04-04,3070,NULL,0,40.4342,-95.2382
48613,2007-06-07,3070,NULL,0,40.4342,-95.2382
22758,2007-04-05,3070,NULL,0,40.4342,-95.2382
48614,2007-06-08,3070,NULL,0,40.4342,-95.2382
22759,2007-04-06,3070,NULL,0,40.4342,-95.2382
48615,2007-06-09,3070,NULL,0,40.4342,-95.2382
22760,2007-04-07,3070,NULL,0,40.4342,-95.2382
48616,2007-06-10,3070,NULL,0,40.4342,-95.2382
22761,2007-04-08,3070,NULL,0,40.4342,-95.2382
48617,2007-06-11,3070,NULL,0,40.4342,-95.2382
22762,2007-04-09,3070,NULL,0,40.4342,-95.2382
48618,2007-06-12,3070,NULL,0,40.4342,-95.2382
22763,2007-04-10,3070,NULL,0,40.4342,-95.2382
48619,2007-06-13,3070,NULL,0,40.4342,-95.2382
22764,2007-04-11,3070,NULL,0,40.4342,-95.2382
48620,2007-06-14,3070,NULL,0,40.4342,-95.2382
22765,2007-04-12,3070,NULL,0,40.4342,-95.2382
48621,2007-06-15,3070,NULL,0,40.4342,-95.2382
22766,2007-04-13,3070,NULL,0,40.4342,-95.2382
48622,2007-06-16,3070,NULL,0,40.4342,-95.2382
22767,2007-04-14,3070,NULL,0,40.4342,-95.2382
48623,2007-06-17,3070,NULL,0,40.4342,-95.2382
22768,2007-04-15,3070,NULL,0,40.4342,-95.2382
48624,2007-06-18,3070,NULL,0,40.4342,-95.2382
22769,2007-04-16,3070,NULL,0,40.4342,-95.2382
48625,2007-06-19,3070,NULL,0,40.4342,-95.2382
22770,2007-04-17,3070,NULL,0,40.4342,-95.2382
48626,2007-06-20,3070,NULL,0,40.4342,-95.2382
22771,2007-04-18,3070,NULL,0,40.4342,-95.2382
48627,2007-06-21,3070,NULL,0,40.4342,-95.2382
22772,2007-04-19,3070,NULL,0,40.4342,-95.2382
48628,2007-06-22,3070,NULL,0,40.4342,-95.2382
22773,2007-04-20,3070,NULL,0,40.4342,-95.2382
48629,2007-06-23,3070,NULL,0,40.4342,-95.2382
22774,2007-04-21,3070,NULL,0,40.4342,-95.2382
48630,2007-06-24,3070,NULL,0,40.4342,-95.2382
22775,2007-04-22,3070,NULL,0,40.4342,-95.2382
48631,2007-06-25,3070,NULL,0,40.4342,-95.2382
22776,2007-04-23,3070,NULL,0,40.4342,-95.2382
48632,2007-06-26,3070,NULL,0,40.4342,-95.2382
22777,2007-04-24,3070,NULL,0,40.4342,-95.2382
48633,2007-06-27,3070,NULL,0,40.4342,-95.2382
22778,2007-04-25,3070,NULL,0,40.4342,-95.2382
48634,2007-06-28,3070,NULL,0,40.4342,-95.2382
22779,2007-04-26,3070,NULL,0,40.4342,-95.2382
48635,2007-06-29,3070,NULL,0,40.4342,-95.2382
22780,2007-04-27,3070,NULL,0,40.4342,-95.2382
48636,2007-06-30,3070,NULL,0,40.4342,-95.2382
22781,2007-04-28,3070,NULL,0,40.4342,-95.2382
48637,2007-07-01,3070,NULL,0,40.4342,-95.2382
22782,2007-04-29,3070,NULL,0,40.4342,-95.2382
48638,2007-07-02,3070,NULL,0,40.4342,-95.2382
22783,2007-04-30,3070,NULL,0,40.4342,-95.2382
48639,2007-07-03,3070,NULL,0,40.4342,-95.2382
2408,2007-04-15,3052,NULL,1,42.3423,-72.189
2409,2007-04-16,3052,NULL,1,42.3423,-72.189
2410,2007-04-17,3052,NULL,1,42.3423,-72.189
2411,2007-04-18,3052,NULL,1,42.3423,-72.189
2412,2007-04-19,3052,NULL,1,42.3423,-72.189
2413,2007-04-20,3052,NULL,1,42.3423,-72.189
2414,2007-04-21,3052,NULL,1,42.3423,-72.189
22668,2007-02-14,3052,NULL,0,42.3423,-72.189
22669,2007-02-15,3052,NULL,0,42.3423,-72.189
22670,2007-02-16,3052,NULL,0,42.3423,-72.189
22671,2007-02-17,3052,NULL,0,42.3423,-72.189
22672,2007-02-18,3052,NULL,0,42.3423,-72.189
22673,2007-02-19,3052,NULL,0,42.3423,-72.189
22674,2007-02-20,3052,NULL,0,42.3423,-72.189
22675,2007-02-21,3052,NULL,0,42.3423,-72.189
22676,2007-02-22,3052,NULL,0,42.3423,-72.189
48532,2007-04-21,3052,NULL,0,42.3423,-72.189
22677,2007-02-23,3052,NULL,0,42.3423,-72.189
48533,2007-04-22,3052,NULL,0,42.3423,-72.189
22678,2007-02-24,3052,NULL,0,42.3423,-72.189
48534,2007-04-23,3052,NULL,0,42.3423,-72.189
22679,2007-02-25,3052,NULL,0,42.3423,-72.189
48535,2007-04-24,3052,NULL,0,42.3423,-72.189
22680,2007-02-26,3052,NULL,0,42.3423,-72.189
48536,2007-04-25,3052,NULL,0,42.3423,-72.189
22681,2007-02-27,3052,NULL,0,42.3423,-72.189
48537,2007-04-26,3052,NULL,0,42.3423,-72.189
22682,2007-02-28,3052,NULL,0,42.3423,-72.189
48538,2007-04-27,3052,NULL,0,42.3423,-72.189
22683,2007-03-01,3052,NULL,0,42.3423,-72.189
48539,2007-04-28,3052,NULL,0,42.3423,-72.189
22684,2007-03-02,3052,NULL,0,42.3423,-72.189
48540,2007-04-29,3052,NULL,0,42.3423,-72.189
22685,2007-03-03,3052,NULL,0,42.3423,-72.189
48541,2007-04-30,3052,NULL,0,42.3423,-72.189
22686,2007-03-04,3052,NULL,0,42.3423,-72.189
48542,2007-05-01,3052,NULL,0,42.3423,-72.189
22687,2007-03-05,3052,NULL,0,42.3423,-72.189
48543,2007-05-02,3052,NULL,0,42.3423,-72.189
22688,2007-03-06,3052,NULL,0,42.3423,-72.189
48544,2007-05-03,3052,NULL,0,42.3423,-72.189
22689,2007-03-07,3052,NULL,0,42.3423,-72.189
48545,2007-05-04,3052,NULL,0,42.3423,-72.189
22690,2007-03-08,3052,NULL,0,42.3423,-72.189
48546,2007-05-05,3052,NULL,0,42.3423,-72.189
22691,2007-03-09,3052,NULL,0,42.3423,-72.189
48547,2007-05-06,3052,NULL,0,42.3423,-72.189
22692,2007-03-10,3052,NULL,0,42.3423,-72.189
48548,2007-05-07,3052,NULL,0,42.3423,-72.189
22693,2007-03-11,3052,NULL,0,42.3423,-72.189
48549,2007-05-08,3052,NULL,0,42.3423,-72.189
22694,2007-03-12,3052,NULL,0,42.3423,-72.189
48550,2007-05-09,3052,NULL,0,42.3423,-72.189
22695,2007-03-13,3052,NULL,0,42.3423,-72.189
48551,2007-05-10,3052,NULL,0,42.3423,-72.189
22696,2007-03-14,3052,NULL,0,42.3423,-72.189
48552,2007-05-11,3052,NULL,0,42.3423,-72.189
22697,2007-03-15,3052,NULL,0,42.3423,-72.189
48553,2007-05-12,3052,NULL,0,42.3423,-72.189
22698,2007-03-16,3052,NULL,0,42.3423,-72.189
48554,2007-05-13,3052,NULL,0,42.3423,-72.189
22699,2007-03-17,3052,NULL,0,42.3423,-72.189
48555,2007-05-14,3052,NULL,0,42.3423,-72.189
22700,2007-03-18,3052,NULL,0,42.3423,-72.189
48556,2007-05-15,3052,NULL,0,42.3423,-72.189
22701,2007-03-19,3052,NULL,0,42.3423,-72.189
48557,2007-05-16,3052,NULL,0,42.3423,-72.189
22702,2007-03-20,3052,NULL,0,42.3423,-72.189
48558,2007-05-17,3052,NULL,0,42.3423,-72.189
22703,2007-03-21,3052,NULL,0,42.3423,-72.189
48559,2007-05-18,3052,NULL,0,42.3423,-72.189
22704,2007-03-22,3052,NULL,0,42.3423,-72.189
48560,2007-05-19,3052,NULL,0,42.3423,-72.189
22705,2007-03-23,3052,NULL,0,42.3423,-72.189
48561,2007-05-20,3052,NULL,0,42.3423,-72.189
22706,2007-03-24,3052,NULL,0,42.3423,-72.189
48562,2007-05-21,3052,NULL,0,42.3423,-72.189
22707,2007-03-25,3052,NULL,0,42.3423,-72.189
48563,2007-05-22,3052,NULL,0,42.3423,-72.189
22708,2007-03-26,3052,NULL,0,42.3423,-72.189
48564,2007-05-23,3052,NULL,0,42.3423,-72.189
22709,2007-03-27,3052,NULL,0,42.3423,-72.189
48565,2007-05-24,3052,NULL,0,42.3423,-72.189
22710,2007-03-28,3052,NULL,0,42.3423,-72.189
48566,2007-05-25,3052,NULL,0,42.3423,-72.189
22711,2007-03-29,3052,NULL,0,42.3423,-72.189
48567,2007-05-26,3052,NULL,0,42.3423,-72.189
22712,2007-03-30,3052,NULL,0,42.3423,-72.189
48568,2007-05-27,3052,NULL,0,42.3423,-72.189
22713,2007-03-31,3052,NULL,0,42.3423,-72.189
48569,2007-05-28,3052,NULL,0,42.3423,-72.189
22714,2007-04-01,3052,NULL,0,42.3423,-72.189
48570,2007-05-29,3052,NULL,0,42.3423,-72.189
22715,2007-04-02,3052,NULL,0,42.3423,-72.189
48571,2007-05-30,3052,NULL,0,42.3423,-72.189
22716,2007-04-03,3052,NULL,0,42.3423,-72.189
48572,2007-05-31,3052,NULL,0,42.3423,-72.189
22717,2007-04-04,3052,NULL,0,42.3423,-72.189
48573,2007-06-01,3052,NULL,0,42.3423,-72.189
22718,2007-04-05,3052,NULL,0,42.3423,-72.189
48574,2007-06-02,3052,NULL,0,42.3423,-72.189
22719,2007-04-06,3052,NULL,0,42.3423,-72.189
48575,2007-06-03,3052,NULL,0,42.3423,-72.189
22720,2007-04-07,3052,NULL,0,42.3423,-72.189
48576,2007-06-04,3052,NULL,0,42.3423,-72.189
22721,2007-04-08,3052,NULL,0,42.3423,-72.189
48577,2007-06-05,3052,NULL,0,42.3423,-72.189
22722,2007-04-09,3052,NULL,0,42.3423,-72.189
48578,2007-06-06,3052,NULL,0,42.3423,-72.189
22723,2007-04-10,3052,NULL,0,42.3423,-72.189
48579,2007-06-07,3052,NULL,0,42.3423,-72.189
22724,2007-04-11,3052,NULL,0,42.3423,-72.189
48580,2007-06-08,3052,NULL,0,42.3423,-72.189
22725,2007-04-12,3052,NULL,0,42.3423,-72.189
48581,2007-06-09,3052,NULL,0,42.3423,-72.189
22726,2007-04-13,3052,NULL,0,42.3423,-72.189
48582,2007-06-10,3052,NULL,0,42.3423,-72.189
22727,2007-04-14,3052,NULL,0,42.3423,-72.189
48583,2007-06-11,3052,NULL,0,42.3423,-72.189
22728,2007-04-15,3052,NULL,0,42.3423,-72.189
48584,2007-06-12,3052,NULL,0,42.3423,-72.189
48585,2007-06-13,3052,NULL,0,42.3423,-72.189
48586,2007-06-14,3052,NULL,0,42.3423,-72.189
48587,2007-06-15,3052,NULL,0,42.3423,-72.189
48588,2007-06-16,3052,NULL,0,42.3423,-72.189
48589,2007-06-17,3052,NULL,0,42.3423,-72.189
48590,2007-06-18,3052,NULL,0,42.3423,-72.189
48591,2007-06-19,3052,NULL,0,42.3423,-72.189
48592,2007-06-20,3052,NULL,0,42.3423,-72.189
33280,1989-08-03,304,NULL,0,37.2492,-93.4054
33281,1989-08-04,304,NULL,0,37.2492,-93.4054
274,1989-06-02,304,NULL,1,37.2492,-93.4054
275,1989-06-03,304,NULL,1,37.2492,-93.4054
276,1989-06-04,304,NULL,1,37.2492,-93.4054
277,1989-06-05,304,NULL,1,37.2492,-93.4054
7357,1989-04-03,304,NULL,0,37.2492,-93.4054
7358,1989-04-04,304,NULL,0,37.2492,-93.4054
7359,1989-04-05,304,NULL,0,37.2492,-93.4054
7360,1989-04-06,304,NULL,0,37.2492,-93.4054
7361,1989-04-07,304,NULL,0,37.2492,-93.4054
7362,1989-04-08,304,NULL,0,37.2492,-93.4054
7363,1989-04-09,304,NULL,0,37.2492,-93.4054
7364,1989-04-10,304,NULL,0,37.2492,-93.4054
7365,1989-04-11,304,NULL,0,37.2492,-93.4054
33221,1989-06-05,304,NULL,0,37.2492,-93.4054
7366,1989-04-12,304,NULL,0,37.2492,-93.4054
33222,1989-06-06,304,NULL,0,37.2492,-93.4054
7367,1989-04-13,304,NULL,0,37.2492,-93.4054
33223,1989-06-07,304,NULL,0,37.2492,-93.4054
7368,1989-04-14,304,NULL,0,37.2492,-93.4054
33224,1989-06-08,304,NULL,0,37.2492,-93.4054
7369,1989-04-15,304,NULL,0,37.2492,-93.4054
33225,1989-06-09,304,NULL,0,37.2492,-93.4054
7370,1989-04-16,304,NULL,0,37.2492,-93.4054
33226,1989-06-10,304,NULL,0,37.2492,-93.4054
7371,1989-04-17,304,NULL,0,37.2492,-93.4054
33227,1989-06-11,304,NULL,0,37.2492,-93.4054
7372,1989-04-18,304,NULL,0,37.2492,-93.4054
33228,1989-06-12,304,NULL,0,37.2492,-93.4054
7373,1989-04-19,304,NULL,0,37.2492,-93.4054
33229,1989-06-13,304,NULL,0,37.2492,-93.4054
7374,1989-04-20,304,NULL,0,37.2492,-93.4054
33230,1989-06-14,304,NULL,0,37.2492,-93.4054
7375,1989-04-21,304,NULL,0,37.2492,-93.4054
33231,1989-06-15,304,NULL,0,37.2492,-93.4054
7376,1989-04-22,304,NULL,0,37.2492,-93.4054
33232,1989-06-16,304,NULL,0,37.2492,-93.4054
7377,1989-04-23,304,NULL,0,37.2492,-93.4054
33233,1989-06-17,304,NULL,0,37.2492,-93.4054
7378,1989-04-24,304,NULL,0,37.2492,-93.4054
33234,1989-06-18,304,NULL,0,37.2492,-93.4054
7379,1989-04-25,304,NULL,0,37.2492,-93.4054
33235,1989-06-19,304,NULL,0,37.2492,-93.4054
7380,1989-04-26,304,NULL,0,37.2492,-93.4054
33236,1989-06-20,304,NULL,0,37.2492,-93.4054
7381,1989-04-27,304,NULL,0,37.2492,-93.4054
33237,1989-06-21,304,NULL,0,37.2492,-93.4054
7382,1989-04-28,304,NULL,0,37.2492,-93.4054
33238,1989-06-22,304,NULL,0,37.2492,-93.4054
7383,1989-04-29,304,NULL,0,37.2492,-93.4054
33239,1989-06-23,304,NULL,0,37.2492,-93.4054
7384,1989-04-30,304,NULL,0,37.2492,-93.4054
33240,1989-06-24,304,NULL,0,37.2492,-93.4054
7385,1989-05-01,304,NULL,0,37.2492,-93.4054
33241,1989-06-25,304,NULL,0,37.2492,-93.4054
7386,1989-05-02,304,NULL,0,37.2492,-93.4054
33242,1989-06-26,304,NULL,0,37.2492,-93.4054
7387,1989-05-03,304,NULL,0,37.2492,-93.4054
33243,1989-06-27,304,NULL,0,37.2492,-93.4054
7388,1989-05-04,304,NULL,0,37.2492,-93.4054
33244,1989-06-28,304,NULL,0,37.2492,-93.4054
7389,1989-05-05,304,NULL,0,37.2492,-93.4054
33245,1989-06-29,304,NULL,0,37.2492,-93.4054
7390,1989-05-06,304,NULL,0,37.2492,-93.4054
33246,1989-06-30,304,NULL,0,37.2492,-93.4054
7391,1989-05-07,304,NULL,0,37.2492,-93.4054
33247,1989-07-01,304,NULL,0,37.2492,-93.4054
7392,1989-05-08,304,NULL,0,37.2492,-93.4054
33248,1989-07-02,304,NULL,0,37.2492,-93.4054
7393,1989-05-09,304,NULL,0,37.2492,-93.4054
33249,1989-07-03,304,NULL,0,37.2492,-93.4054
7394,1989-05-10,304,NULL,0,37.2492,-93.4054
33250,1989-07-04,304,NULL,0,37.2492,-93.4054
7395,1989-05-11,304,NULL,0,37.2492,-93.4054
33251,1989-07-05,304,NULL,0,37.2492,-93.4054
7396,1989-05-12,304,NULL,0,37.2492,-93.4054
33252,1989-07-06,304,NULL,0,37.2492,-93.4054
7397,1989-05-13,304,NULL,0,37.2492,-93.4054
33253,1989-07-07,304,NULL,0,37.2492,-93.4054
7398,1989-05-14,304,NULL,0,37.2492,-93.4054
33254,1989-07-08,304,NULL,0,37.2492,-93.4054
7399,1989-05-15,304,NULL,0,37.2492,-93.4054
33255,1989-07-09,304,NULL,0,37.2492,-93.4054
7400,1989-05-16,304,NULL,0,37.2492,-93.4054
33256,1989-07-10,304,NULL,0,37.2492,-93.4054
7401,1989-05-17,304,NULL,0,37.2492,-93.4054
33257,1989-07-11,304,NULL,0,37.2492,-93.4054
7402,1989-05-18,304,NULL,0,37.2492,-93.4054
33258,1989-07-12,304,NULL,0,37.2492,-93.4054
7403,1989-05-19,304,NULL,0,37.2492,-93.4054
33259,1989-07-13,304,NULL,0,37.2492,-93.4054
7404,1989-05-20,304,NULL,0,37.2492,-93.4054
33260,1989-07-14,304,NULL,0,37.2492,-93.4054
7405,1989-05-21,304,NULL,0,37.2492,-93.4054
33261,1989-07-15,304,NULL,0,37.2492,-93.4054
7406,1989-05-22,304,NULL,0,37.2492,-93.4054
33262,1989-07-16,304,NULL,0,37.2492,-93.4054
7407,1989-05-23,304,NULL,0,37.2492,-93.4054
33263,1989-07-17,304,NULL,0,37.2492,-93.4054
7408,1989-05-24,304,NULL,0,37.2492,-93.4054
33264,1989-07-18,304,NULL,0,37.2492,-93.4054
7409,1989-05-25,304,NULL,0,37.2492,-93.4054
33265,1989-07-19,304,NULL,0,37.2492,-93.4054
7410,1989-05-26,304,NULL,0,37.2492,-93.4054
33266,1989-07-20,304,NULL,0,37.2492,-93.4054
7411,1989-05-27,304,NULL,0,37.2492,-93.4054
33267,1989-07-21,304,NULL,0,37.2492,-93.4054
7412,1989-05-28,304,NULL,0,37.2492,-93.4054
33268,1989-07-22,304,NULL,0,37.2492,-93.4054
7413,1989-05-29,304,NULL,0,37.2492,-93.4054
33269,1989-07-23,304,NULL,0,37.2492,-93.4054
7414,1989-05-30,304,NULL,0,37.2492,-93.4054
33270,1989-07-24,304,NULL,0,37.2492,-93.4054
7415,1989-05-31,304,NULL,0,37.2492,-93.4054
33271,1989-07-25,304,NULL,0,37.2492,-93.4054
7416,1989-06-01,304,NULL,0,37.2492,-93.4054
33272,1989-07-26,304,NULL,0,37.2492,-93.4054
7417,1989-06-02,304,NULL,0,37.2492,-93.4054
33273,1989-07-27,304,NULL,0,37.2492,-93.4054
33274,1989-07-28,304,NULL,0,37.2492,-93.4054
33275,1989-07-29,304,NULL,0,37.2492,-93.4054
33276,1989-07-30,304,NULL,0,37.2492,-93.4054
33277,1989-07-31,304,NULL,0,37.2492,-93.4054
33278,1989-08-01,304,NULL,0,37.2492,-93.4054
33279,1989-08-02,304,NULL,0,37.2492,-93.4054
22607,2007-01-10,3037,NULL,0,29.8672,-97.9324
22608,2007-01-11,3037,NULL,0,29.8672,-97.9324
22609,2007-01-12,3037,NULL,0,29.8672,-97.9324
22610,2007-01-13,3037,NULL,0,29.8672,-97.9324
22611,2007-01-14,3037,NULL,0,29.8672,-97.9324
22612,2007-01-15,3037,NULL,0,29.8672,-97.9324
22613,2007-01-16,3037,NULL,0,29.8672,-97.9324
22614,2007-01-17,3037,NULL,0,29.8672,-97.9324
22615,2007-01-18,3037,NULL,0,29.8672,-97.9324
48471,2007-03-13,3037,NULL,0,29.8672,-97.9324
22616,2007-01-19,3037,NULL,0,29.8672,-97.9324
48472,2007-03-14,3037,NULL,0,29.8672,-97.9324
22617,2007-01-20,3037,NULL,0,29.8672,-97.9324
48473,2007-03-15,3037,NULL,0,29.8672,-97.9324
22618,2007-01-21,3037,NULL,0,29.8672,-97.9324
48474,2007-03-16,3037,NULL,0,29.8672,-97.9324
22619,2007-01-22,3037,NULL,0,29.8672,-97.9324
48475,2007-03-17,3037,NULL,0,29.8672,-97.9324
22620,2007-01-23,3037,NULL,0,29.8672,-97.9324
48476,2007-03-18,3037,NULL,0,29.8672,-97.9324
22621,2007-01-24,3037,NULL,0,29.8672,-97.9324
48477,2007-03-19,3037,NULL,0,29.8672,-97.9324
22622,2007-01-25,3037,NULL,0,29.8672,-97.9324
48478,2007-03-20,3037,NULL,0,29.8672,-97.9324
22623,2007-01-26,3037,NULL,0,29.8672,-97.9324
48479,2007-03-21,3037,NULL,0,29.8672,-97.9324
22624,2007-01-27,3037,NULL,0,29.8672,-97.9324
48480,2007-03-22,3037,NULL,0,29.8672,-97.9324
22625,2007-01-28,3037,NULL,0,29.8672,-97.9324
48481,2007-03-23,3037,NULL,0,29.8672,-97.9324
22626,2007-01-29,3037,NULL,0,29.8672,-97.9324
48482,2007-03-24,3037,NULL,0,29.8672,-97.9324
22627,2007-01-30,3037,NULL,0,29.8672,-97.9324
48483,2007-03-25,3037,NULL,0,29.8672,-97.9324
22628,2007-01-31,3037,NULL,0,29.8672,-97.9324
48484,2007-03-26,3037,NULL,0,29.8672,-97.9324
2405,2007-03-11,3037,NULL,1,29.8672,-97.9324
22629,2007-02-01,3037,NULL,0,29.8672,-97.9324
48485,2007-03-27,3037,NULL,0,29.8672,-97.9324
2406,2007-03-12,3037,NULL,1,29.8672,-97.9324
22630,2007-02-02,3037,NULL,0,29.8672,-97.9324
48486,2007-03-28,3037,NULL,0,29.8672,-97.9324
2407,2007-03-13,3037,NULL,1,29.8672,-97.9324
22631,2007-02-03,3037,NULL,0,29.8672,-97.9324
48487,2007-03-29,3037,NULL,0,29.8672,-97.9324
22632,2007-02-04,3037,NULL,0,29.8672,-97.9324
48488,2007-03-30,3037,NULL,0,29.8672,-97.9324
22633,2007-02-05,3037,NULL,0,29.8672,-97.9324
48489,2007-03-31,3037,NULL,0,29.8672,-97.9324
22634,2007-02-06,3037,NULL,0,29.8672,-97.9324
48490,2007-04-01,3037,NULL,0,29.8672,-97.9324
22635,2007-02-07,3037,NULL,0,29.8672,-97.9324
48491,2007-04-02,3037,NULL,0,29.8672,-97.9324
22636,2007-02-08,3037,NULL,0,29.8672,-97.9324
48492,2007-04-03,3037,NULL,0,29.8672,-97.9324
22637,2007-02-09,3037,NULL,0,29.8672,-97.9324
48493,2007-04-04,3037,NULL,0,29.8672,-97.9324
22638,2007-02-10,3037,NULL,0,29.8672,-97.9324
48494,2007-04-05,3037,NULL,0,29.8672,-97.9324
22639,2007-02-11,3037,NULL,0,29.8672,-97.9324
48495,2007-04-06,3037,NULL,0,29.8672,-97.9324
22640,2007-02-12,3037,NULL,0,29.8672,-97.9324
48496,2007-04-07,3037,NULL,0,29.8672,-97.9324
22641,2007-02-13,3037,NULL,0,29.8672,-97.9324
48497,2007-04-08,3037,NULL,0,29.8672,-97.9324
22642,2007-02-14,3037,NULL,0,29.8672,-97.9324
48498,2007-04-09,3037,NULL,0,29.8672,-97.9324
22643,2007-02-15,3037,NULL,0,29.8672,-97.9324
48499,2007-04-10,3037,NULL,0,29.8672,-97.9324
22644,2007-02-16,3037,NULL,0,29.8672,-97.9324
48500,2007-04-11,3037,NULL,0,29.8672,-97.9324
22645,2007-02-17,3037,NULL,0,29.8672,-97.9324
48501,2007-04-12,3037,NULL,0,29.8672,-97.9324
22646,2007-02-18,3037,NULL,0,29.8672,-97.9324
48502,2007-04-13,3037,NULL,0,29.8672,-97.9324
22647,2007-02-19,3037,NULL,0,29.8672,-97.9324
48503,2007-04-14,3037,NULL,0,29.8672,-97.9324
22648,2007-02-20,3037,NULL,0,29.8672,-97.9324
48504,2007-04-15,3037,NULL,0,29.8672,-97.9324
22649,2007-02-21,3037,NULL,0,29.8672,-97.9324
48505,2007-04-16,3037,NULL,0,29.8672,-97.9324
22650,2007-02-22,3037,NULL,0,29.8672,-97.9324
48506,2007-04-17,3037,NULL,0,29.8672,-97.9324
22651,2007-02-23,3037,NULL,0,29.8672,-97.9324
48507,2007-04-18,3037,NULL,0,29.8672,-97.9324
22652,2007-02-24,3037,NULL,0,29.8672,-97.9324
48508,2007-04-19,3037,NULL,0,29.8672,-97.9324
22653,2007-02-25,3037,NULL,0,29.8672,-97.9324
48509,2007-04-20,3037,NULL,0,29.8672,-97.9324
22654,2007-02-26,3037,NULL,0,29.8672,-97.9324
48510,2007-04-21,3037,NULL,0,29.8672,-97.9324
22655,2007-02-27,3037,NULL,0,29.8672,-97.9324
48511,2007-04-22,3037,NULL,0,29.8672,-97.9324
22656,2007-02-28,3037,NULL,0,29.8672,-97.9324
48512,2007-04-23,3037,NULL,0,29.8672,-97.9324
22657,2007-03-01,3037,NULL,0,29.8672,-97.9324
48513,2007-04-24,3037,NULL,0,29.8672,-97.9324
22658,2007-03-02,3037,NULL,0,29.8672,-97.9324
48514,2007-04-25,3037,NULL,0,29.8672,-97.9324
22659,2007-03-03,3037,NULL,0,29.8672,-97.9324
48515,2007-04-26,3037,NULL,0,29.8672,-97.9324
22660,2007-03-04,3037,NULL,0,29.8672,-97.9324
48516,2007-04-27,3037,NULL,0,29.8672,-97.9324
22661,2007-03-05,3037,NULL,0,29.8672,-97.9324
48517,2007-04-28,3037,NULL,0,29.8672,-97.9324
22662,2007-03-06,3037,NULL,0,29.8672,-97.9324
48518,2007-04-29,3037,NULL,0,29.8672,-97.9324
22663,2007-03-07,3037,NULL,0,29.8672,-97.9324
